Match_ID,Innings,Batting_Team,Bowling_Team,Venue,Match_Format,Batsman_Name,Bowler_Name,Runs_Scored,Balls_Faced,Fours,Sixes,Total_Boundaries,Strike_Rate_Calc,Wickets_Taken,Overs_Numeric,Economy_Rate,Dismissal_Type,Player_Role,Match_Date_Clean,Match_Month,Match_Year
33639,2,Pakistan,West Indies,,ODI,Rohit,Woakes,13,81,19,7,118,16.05,0,,,Hit Wicket,,2021-05-10,2021-05,2021
24668,1,England,England,London,T20,Williamson,Shami,167,58,1,7,46,287.93,6,,,Hit Wicket,,2020-01-01,2020-01,2020
27763,2,Pakistan,Australia,Kolkata,ODI,Nabi,Southee,123,85,17,12,140,144.71,4,5.912401873,2.2,Unknown,,,,
37524,1,West Indies,India,Chennai,T20,Rohit,Rashid,15,16,19,13,154,93.75,4,,,Hit Wicket,All-Rounder,2021-05-10,2021-05,2021
80582,1,Bangladesh,Bangladesh,Delhi,Test,Babar,Afridi,151,18,12,13,126,838.89,1,,,Caught,Bowler,2021-05-10,2021-05,2021
43613,2,Bangladesh,Bangladesh,Johannesburg,Test,Rohit,Afridi,33,4,13,9,106,825,2,,,Run Out,All-Rounder,2021-05-10,2021-05,2021
42207,1,New Zealand,Bangladesh,Melbourne,Test,Williamson,Woakes,95,111,20,11,146,85.59,6,,,Caught,Batsman,2021-05-10,2021-05,2021
46421,1,South Africa,England,Johannesburg,T20,Rohit,Rabada,87,121,17,9,122,71.9,5,5.912401873,7.78,Caught,Bowler,,,
55420,1,Bangladesh,India,Chennai,T20,Faf,Rashid,56,54,7,10,88,103.7,-1,,,Bowled,,,,
96851,2,Pakistan,West Indies,Chennai,Test,Russell,Rabada,-6,61,11,11,110,-9.84,-1,5.912401873,9.3,Stumped,Batsman,2021-05-10,2021-05,2021
47950,1,Afghanistan,Sri Lanka,Melbourne,T20,Babar,Rabada,28,110,20,9,134,25.45,4,5.912401873,0.17,Not Out,,,,
81247,2,New Zealand,New Zealand,Kolkata,T20,Smith,Rashid,101,81,22,7,130,124.69,2,,,Bowled,Batsman,2021-05-10,2021-05,2021
12915,1,West Indies,Sri Lanka,London,Test,Warner,Malinga,42,112,21,14,168,37.5,6,5.912401873,14.88,Unknown,Bowler,,,
94986,1,England,New Zealand,Delhi,Test,Warner,Shami,-3,99,5,9,74,-3.03,5,,,Caught,All-Rounder,,,
64511,1,West Indies,Pakistan,Johannesburg,T20,Williamson,Woakes,153,58,18,6,108,263.79,4,,,Bowled,Bowler,,,
68964,2,Bangladesh,Australia,Melbourne,ODI,Smith,Shami,59,127,2,10,68,46.46,5,,,Run Out,All-Rounder,2020-01-01,2020-01,2020
21344,2,England,India,Mumbai,T20,Kohli,Joseph,84,112,1,3,22,75,0,,,Stumped,Bowler,2021-05-10,2021-05,2021
99154,2,Sri Lanka,West Indies,Chennai,ODI,Nabi,Rabada,58,67,16,6,100,86.57,1,,,Hit Wicket,Batsman,2021-05-10,2021-05,2021
45415,1,South Africa,Australia,,ODI,Smith,Rashid,97,42,6,13,102,230.95,5,,,Stumped,Bowler,,,
50442,1,Sri Lanka,New Zealand,Mumbai,Test,Faf,Bumrah,123,98,12,10,108,125.51,1,,,Stumped,All-Rounder,2020-01-01,2020-01,2020
12005,1,Pakistan,Bangladesh,Chennai,T20,Warner,Rashid,119,22,13,13,130,540.91,-1,,,Caught,All-Rounder,2020-01-01,2020-01,2020
72957,2,England,Sri Lanka,London,T20,Kohli,Southee,-10,126,9,12,108,-7.94,0,,,Caught,Batsman,,,
48658,1,Sri Lanka,West Indies,Mumbai,ODI,Williamson,Rabada,51,30,19,10,136,170,5,,,Stumped,Batsman,,,
92598,2,New Zealand,West Indies,Johannesburg,T20,Nabi,Joseph,18,104,5,12,92,17.31,5,,,Not Out,Batsman,,,
61670,2,South Africa,Pakistan,Johannesburg,Test,Nabi,Afridi,76,74,20,6,116,102.7,3,,,Not Out,All-Rounder,2020-01-01,2020-01,2020
36890,2,Pakistan,West Indies,Johannesburg,T20,Smith,Malinga,135,125,9,11,102,108,3,,,Bowled,,2021-05-10,2021-05,2021
69103,2,New Zealand,Afghanistan,,Test,Williamson,Southee,-8,37,6,0,24,-21.62,5,,,Stumped,Bowler,,,
11390,2,India,Australia,Melbourne,T20,Rohit,Malinga,104,68,2,6,44,152.94,1,5.912401873,10.49,Caught,,,,
15405,1,Bangladesh,India,London,Test,Nabi,Rabada,110,20,11,12,116,550,-1,,,Not Out,Batsman,2020-01-01,2020-01,2020
98881,1,New Zealand,New Zealand,,ODI,Nabi,Afridi,20,140,14,9,110,14.29,1,5.912401873,12.69,Bowled,,2020-01-01,2020-01,2020
52467,1,South Africa,Pakistan,Kolkata,T20,Nabi,Starc,11,75,18,1,78,14.67,1,5.912401873,12.52,Unknown,,2021-05-10,2021-05,2021
45394,2,Bangladesh,Pakistan,Johannesburg,ODI,Smith,Shami,112,145,10,13,118,77.24,0,5.912401873,1.18,Unknown,All-Rounder,2020-01-01,2020-01,2020
46527,1,Pakistan,Afghanistan,Johannesburg,ODI,Kohli,Afridi,-3,88,12,10,108,-3.41,2,,,Hit Wicket,Batsman,,,
13879,1,Australia,Afghanistan,,T20,Warner,Starc,11,112,16,6,100,9.82,1,5.912401873,16.41,Unknown,All-Rounder,2020-01-01,2020-01,2020
93103,2,South Africa,India,Sydney,T20,Warner,Shami,66,115,19,10,136,57.39,0,5.912401873,1.01,LBW,Bowler,,,
47731,1,Sri Lanka,New Zealand,Johannesburg,ODI,Warner,Woakes,18,136,23,9,146,13.24,-1,,,Bowled,,,,
90573,2,South Africa,England,,Test,Root,Joseph,69,84,10,8,88,82.14,6,5.912401873,7.44,Hit Wicket,Batsman,2020-01-01,2020-01,2020
94197,1,Sri Lanka,Sri Lanka,London,T20,Faf,Malinga,127,142,23,14,176,89.44,3,5.912401873,14.21,Caught,All-Rounder,,,
41445,1,Australia,India,Auckland,Test,Williamson,Malinga,163,55,22,3,106,296.36,1,,,Bowled,All-Rounder,2020-01-01,2020-01,2020
55553,1,India,Bangladesh,,Test,Williamson,Southee,23,73,6,7,66,31.51,6,,,Run Out,Bowler,2020-01-01,2020-01,2020
33499,2,England,West Indies,Delhi,Test,Babar,Southee,173,60,4,5,46,288.33,2,5.912401873,11.67,Caught,Batsman,2021-05-10,2021-05,2021
38199,2,India,Pakistan,Sydney,T20,Root,Afridi,176,123,1,2,16,143.09,6,5.912401873,0,Stumped,Batsman,,,
36829,1,England,South Africa,Chennai,T20,Kohli,Malinga,22,67,0,6,36,32.84,4,,,Caught,Bowler,,,
20561,1,England,Bangladesh,Sydney,ODI,Warner,Woakes,67,118,18,11,138,56.78,1,,,Unknown,Bowler,2020-01-01,2020-01,2020
23706,2,Bangladesh,South Africa,Mumbai,T20,Root,Malinga,140,107,21,5,114,130.84,1,,,Bowled,Batsman,,,
26841,2,South Africa,Afghanistan,Chennai,T20,Root,Joseph,132,110,24,12,168,120,0,,,LBW,All-Rounder,,,
62710,2,England,Pakistan,Mumbai,T20,Smith,Malinga,113,120,4,8,64,94.17,4,5.912401873,3.55,Stumped,Batsman,,,
54168,2,South Africa,South Africa,London,ODI,Warner,Joseph,14,48,6,2,36,29.17,-1,5.912401873,16.58,Bowled,Bowler,2021-05-10,2021-05,2021
87976,1,Bangladesh,Australia,Melbourne,Test,Rohit,Bumrah,110,96,24,1,102,114.58,-1,5.912401873,10.66,Unknown,Batsman,2020-01-01,2020-01,2020
58644,1,Afghanistan,Afghanistan,Melbourne,T20,Rohit,Shami,15,74,7,5,58,20.27,2,,,Not Out,Bowler,2021-05-10,2021-05,2021
55365,2,Afghanistan,Australia,Johannesburg,Test,Rohit,Afridi,129,73,2,8,56,176.71,2,,,Unknown,,2020-01-01,2020-01,2020
38098,1,India,India,Mumbai,T20,Root,Joseph,8,56,6,11,90,14.29,5,,,Bowled,Bowler,2021-05-10,2021-05,2021
45083,1,Sri Lanka,Pakistan,Chennai,T20,Smith,Shami,38,137,1,14,88,27.74,6,5.912401873,-1.01,Unknown,,2020-01-01,2020-01,2020
43669,2,South Africa,Afghanistan,Sydney,T20,Nabi,Bumrah,136,122,21,4,108,111.48,2,,,Bowled,All-Rounder,2021-05-10,2021-05,2021
66052,2,Pakistan,Bangladesh,Delhi,T20,Nabi,Afridi,85,6,10,5,70,1416.67,4,5.912401873,11.16,Hit Wicket,All-Rounder,,,
63449,2,England,Afghanistan,Delhi,ODI,Kohli,Southee,12,131,15,1,66,9.16,2,5.912401873,11.33,Bowled,Batsman,,,
66918,2,Sri Lanka,Afghanistan,London,ODI,Root,Woakes,45,4,0,9,54,1125,3,,,Hit Wicket,Batsman,2020-01-01,2020-01,2020
89141,1,Afghanistan,Afghanistan,Mumbai,Test,Rohit,Shami,41,146,14,4,80,28.08,6,,,Not Out,Batsman,,,
71341,2,Australia,Afghanistan,Chennai,T20,Warner,Rashid,135,56,19,3,94,241.07,2,,,Not Out,Bowler,2020-01-01,2020-01,2020
15284,2,Bangladesh,Australia,Mumbai,T20,Warner,Woakes,88,138,18,10,132,63.77,5,,,LBW,All-Rounder,2020-01-01,2020-01,2020
10507,2,Pakistan,Sri Lanka,Johannesburg,T20,Rohit,Malinga,167,33,24,8,144,506.06,5,5.912401873,16.24,Caught,All-Rounder,,,
71161,2,Afghanistan,Bangladesh,Auckland,ODI,Russell,Bumrah,130,138,6,3,42,94.2,5,,,LBW,Batsman,,,
23371,2,Australia,Afghanistan,Delhi,Test,Faf,Bumrah,55,118,1,7,46,46.61,0,,,Not Out,Bowler,2021-05-10,2021-05,2021
88733,1,Australia,India,,Test,Nabi,Joseph,153,78,4,10,76,196.15,-1,5.912401873,1.52,Unknown,Batsman,2020-01-01,2020-01,2020
78163,2,Afghanistan,England,Johannesburg,T20,Russell,Shami,139,68,22,7,130,204.41,-1,5.912401873,2.71,Unknown,Bowler,,,
35251,2,India,New Zealand,,T20,Russell,Rabada,116,70,14,12,128,165.71,0,5.912401873,8.63,Not Out,All-Rounder,2021-05-10,2021-05,2021
60183,2,Afghanistan,Sri Lanka,,T20,Warner,Malinga,73,94,23,11,158,77.66,-1,,,Unknown,,,,
27688,2,Bangladesh,South Africa,Melbourne,T20,Kohli,Rashid,124,84,3,8,60,147.62,-1,5.912401873,1.35,Caught,Batsman,2021-05-10,2021-05,2021
89389,1,Bangladesh,Sri Lanka,London,Test,Rohit,Rashid,129,82,20,1,86,157.32,3,5.912401873,2.88,Stumped,Batsman,,,
19842,2,New Zealand,New Zealand,Sydney,T20,Smith,Southee,68,140,11,8,92,48.57,4,5.912401873,16.24,Bowled,Bowler,,,
79819,2,Australia,Sri Lanka,,ODI,Babar,Woakes,82,93,21,11,150,88.17,3,5.912401873,7.61,Not Out,Batsman,,,
96828,2,England,Pakistan,Mumbai,T20,Russell,Afridi,125,118,14,5,86,105.93,6,5.912401873,5.92,Bowled,All-Rounder,,,
44532,1,West Indies,Australia,,T20,Russell,Rashid,140,21,9,6,72,666.67,4,5.912401873,0.51,Bowled,All-Rounder,2020-01-01,2020-01,2020
92478,1,Sri Lanka,Bangladesh,Johannesburg,Test,Russell,Bumrah,105,103,23,3,110,101.94,4,5.912401873,15.9,Not Out,All-Rounder,2021-05-10,2021-05,2021
62913,1,South Africa,India,Sydney,T20,Faf,Rabada,130,14,14,2,68,928.57,2,,,Not Out,All-Rounder,,,
25812,2,South Africa,Pakistan,Delhi,Test,Rohit,Starc,86,81,17,5,98,106.17,2,5.912401873,10.99,Run Out,All-Rounder,,,
35425,2,Sri Lanka,Pakistan,London,ODI,Babar,Shami,122,81,11,0,44,150.62,6,,,Bowled,All-Rounder,,,
50927,1,India,India,Mumbai,T20,Root,Southee,72,30,12,7,90,240,1,5.912401873,11.67,Unknown,,,,
12089,1,India,Bangladesh,Auckland,ODI,Smith,Woakes,-4,66,12,11,114,-6.06,3,,,Run Out,,,,
73238,1,England,New Zealand,Kolkata,ODI,Babar,Rabada,57,37,11,8,92,154.05,0,5.912401873,1.35,LBW,Bowler,2020-01-01,2020-01,2020
50963,2,West Indies,Australia,Melbourne,ODI,Williamson,Starc,111,78,23,11,158,142.31,0,5.912401873,7.95,Caught,,,,
23086,1,Bangladesh,Pakistan,Mumbai,Test,Warner,Rashid,90,65,18,2,84,138.46,1,5.912401873,4.06,Run Out,Bowler,,,
47967,2,England,Sri Lanka,Kolkata,T20,Nabi,Joseph,126,69,23,1,98,182.61,3,5.912401873,3.38,LBW,All-Rounder,2020-01-01,2020-01,2020
24396,2,Bangladesh,West Indies,,Test,Kohli,Starc,8,110,13,3,70,7.27,3,5.912401873,4.57,Stumped,,2021-05-10,2021-05,2021
99260,1,Pakistan,Sri Lanka,Auckland,T20,Babar,Shami,78,142,9,6,72,54.93,0,,,Caught,All-Rounder,2020-01-01,2020-01,2020
68754,1,Sri Lanka,Australia,Chennai,Test,Root,Southee,57,143,12,2,60,39.86,3,5.912401873,16.07,Hit Wicket,Batsman,2021-05-10,2021-05,2021
19134,1,Australia,India,Auckland,T20,Kohli,Starc,169,111,20,3,98,152.25,2,,,Run Out,,,,
74002,1,South Africa,Afghanistan,Auckland,T20,Williamson,Bumrah,17,102,20,7,122,16.67,3,,,Unknown,Bowler,2021-05-10,2021-05,2021
28434,1,South Africa,Sri Lanka,Johannesburg,Test,Rohit,Afridi,-5,59,15,13,138,-8.47,3,,,Hit Wicket,Bowler,,,
43244,2,South Africa,West Indies,Sydney,Test,Nabi,Southee,33,53,22,0,88,62.26,4,5.912401873,7.44,Hit Wicket,Batsman,2020-01-01,2020-01,2020
58899,2,West Indies,Australia,London,T20,Williamson,Rashid,16,44,13,1,58,36.36,0,,,LBW,Batsman,2021-05-10,2021-05,2021
38730,1,West Indies,England,Kolkata,ODI,Williamson,Shami,101,85,5,9,74,118.82,6,,,Stumped,,2021-05-10,2021-05,2021
49970,2,Australia,Pakistan,Chennai,ODI,Faf,Afridi,35,81,3,12,84,43.21,3,,,Caught,Bowler,2021-05-10,2021-05,2021
26692,1,Afghanistan,West Indies,Mumbai,T20,Warner,Malinga,-7,3,17,4,92,-233.33,6,,,Run Out,All-Rounder,,,
19615,2,West Indies,Sri Lanka,Sydney,ODI,Williamson,Southee,76,35,9,6,72,217.14,-1,,,Caught,Bowler,2020-01-01,2020-01,2020
37826,1,India,Australia,,T20,Russell,Rabada,147,83,2,6,44,177.11,3,5.912401873,2.88,Not Out,Bowler,,,
28585,2,South Africa,Pakistan,Johannesburg,ODI,Root,Rabada,34,138,13,4,76,24.64,6,,,Caught,Batsman,,,
70784,1,Afghanistan,Pakistan,Delhi,ODI,Root,Woakes,47,128,16,0,64,36.72,0,,,Not Out,Batsman,2021-05-10,2021-05,2021
17585,2,India,Pakistan,Auckland,ODI,Williamson,Rashid,51,69,1,14,88,73.91,5,5.912401873,7.61,Unknown,All-Rounder,,,
67586,1,England,Afghanistan,,T20,Root,Malinga,43,15,16,0,64,286.67,-1,5.912401873,2.2,Not Out,Batsman,,,
13514,1,Afghanistan,Sri Lanka,Auckland,ODI,Root,Rabada,13,109,23,5,122,11.93,2,,,Hit Wicket,All-Rounder,,,
56338,2,New Zealand,New Zealand,Chennai,T20,Rohit,Rashid,64,54,0,7,42,118.52,5,,,Stumped,All-Rounder,2020-01-01,2020-01,2020
67533,1,Afghanistan,Australia,Mumbai,ODI,Rohit,Southee,147,99,15,7,102,148.48,-1,,,Run Out,Bowler,,,
58529,1,West Indies,Afghanistan,London,T20,Babar,Southee,112,63,0,0,0,177.78,3,5.912401873,13.7,Stumped,Batsman,2021-05-10,2021-05,2021
15715,2,Pakistan,Australia,Delhi,ODI,Williamson,Southee,69,23,9,4,60,300,3,,,Stumped,,2020-01-01,2020-01,2020
95185,2,Australia,England,London,ODI,Faf,Bumrah,174,62,4,11,82,280.65,1,,,Unknown,Bowler,,,
51725,1,South Africa,Afghanistan,London,Test,Kohli,Starc,170,74,15,3,78,229.73,2,,,Unknown,All-Rounder,2021-05-10,2021-05,2021
39725,1,India,India,Auckland,Test,Warner,Rashid,115,65,1,1,10,176.92,0,,,Caught,All-Rounder,2020-01-01,2020-01,2020
71899,2,Afghanistan,West Indies,Mumbai,T20,Rohit,Southee,78,87,13,8,100,89.66,0,,,Not Out,,,,
21430,2,Sri Lanka,Sri Lanka,Melbourne,T20,Smith,Woakes,127,51,11,8,92,249.02,0,,,Bowled,Batsman,,,
76367,1,Australia,Sri Lanka,Chennai,T20,Root,Afridi,99,3,10,11,106,3300,1,,,Not Out,Bowler,,,
74746,1,Bangladesh,West Indies,Sydney,T20,Williamson,Afridi,118,39,21,2,96,302.56,0,,,Bowled,,2020-01-01,2020-01,2020
95688,1,West Indies,Sri Lanka,Delhi,Test,Williamson,Rabada,33,136,8,12,104,24.26,-1,,,Stumped,,2021-05-10,2021-05,2021
30462,2,Australia,India,,T20,Rohit,Malinga,48,123,17,2,80,39.02,2,,,Run Out,Batsman,,,
20558,1,Australia,Pakistan,Mumbai,T20,Faf,Rabada,0,124,15,9,114,0,3,5.912401873,14.21,Caught,All-Rounder,2021-05-10,2021-05,2021
64599,2,Afghanistan,West Indies,Sydney,ODI,Warner,Joseph,137,132,10,6,76,103.79,5,5.912401873,4.23,Not Out,Bowler,2021-05-10,2021-05,2021
51174,2,West Indies,New Zealand,Chennai,T20,Warner,Malinga,65,43,7,11,94,151.16,4,,,Hit Wicket,All-Rounder,2021-05-10,2021-05,2021
62758,2,Bangladesh,Bangladesh,Kolkata,Test,Smith,Woakes,177,142,2,11,74,124.65,0,,,Stumped,,2020-01-01,2020-01,2020
37467,2,Sri Lanka,England,Auckland,T20,Smith,Rabada,117,61,18,9,126,191.8,5,5.912401873,3.38,Hit Wicket,Bowler,,,
32789,2,India,New Zealand,Delhi,ODI,Russell,Rashid,161,84,15,1,66,191.67,2,,,Run Out,All-Rounder,2020-01-01,2020-01,2020
20937,1,West Indies,Pakistan,Auckland,ODI,Kohli,Afridi,133,39,7,0,28,341.03,3,,,Unknown,All-Rounder,2021-05-10,2021-05,2021
63187,1,Pakistan,Bangladesh,Auckland,T20,Babar,Bumrah,68,26,11,14,128,261.54,5,5.912401873,7.61,Bowled,Batsman,,,
74120,2,New Zealand,England,Melbourne,Test,Babar,Woakes,179,145,18,2,84,123.45,3,5.912401873,12.69,Stumped,Batsman,2021-05-10,2021-05,2021
93608,2,Australia,South Africa,Kolkata,ODI,Williamson,Bumrah,113,140,13,5,82,80.71,-1,5.912401873,-0.34,LBW,Batsman,2021-05-10,2021-05,2021
79018,2,South Africa,Australia,,ODI,Warner,Shami,173,51,2,1,14,339.22,-1,,,Stumped,All-Rounder,2021-05-10,2021-05,2021
15251,2,India,Sri Lanka,London,Test,Rohit,Southee,120,89,11,13,122,134.83,3,,,Run Out,All-Rounder,2020-01-01,2020-01,2020
24876,2,South Africa,West Indies,,ODI,Russell,Rabada,119,70,17,0,68,170,0,,,Hit Wicket,Batsman,,,
65016,2,Bangladesh,South Africa,Delhi,T20,Faf,Rabada,161,1,12,1,54,16100,6,5.912401873,5.92,Run Out,All-Rounder,,,
70014,1,South Africa,West Indies,Mumbai,T20,Babar,Afridi,114,77,17,11,134,148.05,4,5.912401873,11.5,Stumped,All-Rounder,,,
46826,1,Sri Lanka,Australia,Mumbai,ODI,Kohli,Rashid,72,45,5,13,98,160,1,,,Unknown,Batsman,2020-01-01,2020-01,2020
69654,2,Bangladesh,Bangladesh,Chennai,Test,Rohit,Shami,85,7,20,2,92,1214.29,1,5.912401873,5.92,LBW,,,,
42159,1,India,England,Chennai,ODI,Babar,Woakes,76,61,5,8,68,124.59,0,,,Not Out,Bowler,,,
37967,1,Bangladesh,Afghanistan,Chennai,Test,Russell,Woakes,161,91,12,3,66,176.92,3,5.912401873,14.55,Not Out,Batsman,2021-05-10,2021-05,2021
44159,1,India,South Africa,Johannesburg,ODI,Warner,Malinga,13,97,6,10,84,13.4,0,,,Bowled,All-Rounder,,,
49466,1,Bangladesh,England,Kolkata,T20,Williamson,Starc,2,18,3,10,72,11.11,6,,,LBW,Bowler,2020-01-01,2020-01,2020
88179,1,Afghanistan,South Africa,Auckland,Test,Rohit,Malinga,-10,15,22,4,112,-66.67,1,,,Not Out,Bowler,2020-01-01,2020-01,2020
87725,1,Australia,South Africa,Sydney,T20,Smith,Malinga,28,32,6,8,72,87.5,3,,,LBW,All-Rounder,,,
66123,1,Pakistan,India,Auckland,ODI,Warner,Bumrah,122,112,15,7,102,108.93,4,,,Hit Wicket,Batsman,2020-01-01,2020-01,2020
92396,1,India,Bangladesh,Auckland,Test,Russell,Southee,96,44,11,9,98,218.18,4,,,Run Out,Bowler,,,
39339,2,India,Sri Lanka,Melbourne,ODI,Faf,Southee,130,64,2,14,92,203.12,-1,5.912401873,10.15,Stumped,Batsman,,,
44855,2,Pakistan,Bangladesh,Sydney,ODI,Smith,Southee,-3,146,1,8,52,-2.05,-1,,,LBW,,2020-01-01,2020-01,2020
15442,2,Pakistan,England,Johannesburg,ODI,Kohli,Woakes,168,87,2,5,38,193.1,1,5.912401873,14.04,Unknown,Bowler,,,
45796,1,Pakistan,Sri Lanka,Auckland,ODI,Nabi,Woakes,38,70,4,14,100,54.29,5,,,Stumped,Bowler,2021-05-10,2021-05,2021
41524,1,Bangladesh,Sri Lanka,Chennai,Test,Faf,Afridi,166,70,20,2,92,237.14,5,,,Not Out,Batsman,,,
88178,2,Pakistan,Australia,London,T20,Nabi,Joseph,165,135,10,14,124,122.22,-1,,,LBW,All-Rounder,,,
11811,1,South Africa,England,Mumbai,ODI,Faf,Southee,29,104,17,1,74,27.88,5,5.912401873,0.68,Caught,All-Rounder,2020-01-01,2020-01,2020
30926,1,Afghanistan,New Zealand,Sydney,ODI,Williamson,Southee,19,133,6,5,54,14.29,0,,,Run Out,,,,
20952,1,Australia,Pakistan,Kolkata,Test,Warner,Shami,161,54,1,11,70,298.15,2,,,LBW,Bowler,2020-01-01,2020-01,2020
30793,1,Afghanistan,Pakistan,Sydney,Test,Kohli,Malinga,42,106,7,2,40,39.62,5,5.912401873,16.41,Caught,Bowler,,,
70656,1,Afghanistan,India,,ODI,Russell,Rabada,153,128,23,3,110,119.53,4,,,Run Out,,,,
56650,2,West Indies,Bangladesh,,T20,Faf,Rashid,73,128,24,14,180,57.03,2,,,Not Out,Bowler,2021-05-10,2021-05,2021
84612,1,Sri Lanka,Australia,London,ODI,Rohit,Joseph,58,59,0,7,42,98.31,4,,,Run Out,All-Rounder,,,
12708,1,India,New Zealand,,Test,Williamson,Southee,19,88,19,12,148,21.59,6,,,Hit Wicket,All-Rounder,2021-05-10,2021-05,2021
44090,1,Pakistan,Afghanistan,Chennai,ODI,Warner,Starc,155,140,15,0,60,110.71,-1,5.912401873,2.88,Stumped,,2021-05-10,2021-05,2021
91128,2,Sri Lanka,Afghanistan,London,Test,Kohli,Joseph,124,106,14,9,110,116.98,0,5.912401873,2.37,Not Out,Batsman,,,
40506,1,West Indies,India,Mumbai,ODI,Russell,Rabada,64,24,2,2,20,266.67,-1,,,LBW,Batsman,2021-05-10,2021-05,2021
36839,1,Pakistan,India,Delhi,T20,Faf,Southee,22,15,17,4,92,146.67,-1,,,Stumped,Batsman,2020-01-01,2020-01,2020
81014,2,Sri Lanka,Afghanistan,Melbourne,ODI,Rohit,Rabada,68,47,1,10,64,144.68,4,5.912401873,2.2,LBW,,,,
39822,1,Bangladesh,Australia,London,Test,Nabi,Woakes,57,142,4,8,64,40.14,3,,,Unknown,,,,
91770,1,Bangladesh,New Zealand,Melbourne,Test,Rohit,Malinga,40,127,14,6,92,31.5,0,,,Caught,Bowler,,,
12622,1,England,Pakistan,Kolkata,Test,Kohli,Afridi,127,38,6,2,36,334.21,4,5.912401873,0.17,LBW,Bowler,2020-01-01,2020-01,2020
36029,1,South Africa,Bangladesh,Delhi,ODI,Kohli,Southee,155,85,22,7,130,182.35,1,,,Unknown,All-Rounder,2020-01-01,2020-01,2020
25805,1,Sri Lanka,Sri Lanka,Mumbai,Test,Rohit,Rashid,157,18,16,8,112,872.22,6,5.912401873,6.77,Caught,Bowler,2020-01-01,2020-01,2020
71722,2,New Zealand,Pakistan,Johannesburg,ODI,Nabi,Shami,-8,100,23,1,98,-8,0,,,LBW,All-Rounder,,,
37691,1,Bangladesh,Pakistan,Johannesburg,Test,Faf,Joseph,141,3,5,6,56,4700,0,5.912401873,5.92,Caught,Bowler,,,
28605,1,Australia,South Africa,Auckland,T20,Faf,Joseph,119,127,9,14,120,93.7,6,,,Stumped,All-Rounder,2020-01-01,2020-01,2020
33100,1,Bangladesh,Sri Lanka,,Test,Smith,Malinga,12,88,23,4,116,13.64,-1,,,LBW,Bowler,2020-01-01,2020-01,2020
99227,2,Afghanistan,Afghanistan,Sydney,Test,Root,Malinga,40,5,10,5,70,800,3,5.912401873,16.74,Stumped,Bowler,,,
39922,2,West Indies,West Indies,Kolkata,ODI,Warner,Rabada,48,122,12,4,72,39.34,3,5.912401873,6.26,Not Out,Bowler,,,
83108,1,England,South Africa,Chennai,T20,Rohit,Woakes,31,123,3,9,66,25.2,-1,,,Run Out,,,,
63210,1,South Africa,England,Melbourne,Test,Babar,Afridi,136,108,21,1,90,125.93,3,,,Bowled,Batsman,2021-05-10,2021-05,2021
41331,1,Bangladesh,West Indies,Delhi,Test,Kohli,Rabada,125,116,0,6,36,107.76,0,,,LBW,Bowler,,,
64388,1,South Africa,India,Mumbai,Test,Nabi,Rabada,15,1,10,4,64,1500,1,,,Caught,,2020-01-01,2020-01,2020
63439,2,Australia,Australia,,ODI,Warner,Bumrah,71,101,10,0,40,70.3,1,,,Hit Wicket,All-Rounder,2021-05-10,2021-05,2021
36751,2,Afghanistan,Pakistan,Auckland,Test,Root,Bumrah,117,20,3,3,30,585,1,5.912401873,12.52,Stumped,Bowler,2021-05-10,2021-05,2021
72983,2,Pakistan,New Zealand,Mumbai,T20,Rohit,Joseph,161,81,5,5,50,198.77,3,,,Caught,Batsman,,,
81119,1,Afghanistan,England,Mumbai,T20,Nabi,Afridi,37,123,6,13,102,30.08,6,,,Stumped,Bowler,,,
66534,1,West Indies,Afghanistan,London,T20,Warner,Southee,62,99,9,7,78,62.63,2,,,Bowled,,,,
88508,1,West Indies,England,London,Test,Williamson,Rabada,93,133,4,4,40,69.92,5,,,Not Out,Batsman,2020-01-01,2020-01,2020
10353,2,Afghanistan,West Indies,London,Test,Williamson,Woakes,153,79,2,2,20,193.67,4,5.912401873,9.47,Run Out,,2021-05-10,2021-05,2021
88999,1,Bangladesh,England,Delhi,T20,Williamson,Bumrah,-2,60,15,1,66,-3.33,-1,,,Bowled,Bowler,,,
12933,1,New Zealand,South Africa,Auckland,T20,Nabi,Rabada,86,94,8,10,92,91.49,4,,,Hit Wicket,,,,
71460,1,South Africa,England,London,T20,Smith,Rabada,128,80,13,13,130,160,5,5.912401873,4.9,Unknown,All-Rounder,2021-05-10,2021-05,2021
55708,1,South Africa,India,Johannesburg,T20,Williamson,Shami,158,11,23,1,98,1436.36,2,,,Caught,Batsman,2020-01-01,2020-01,2020
80961,1,India,South Africa,Mumbai,Test,Faf,Rabada,51,83,0,2,12,61.45,4,,,LBW,Batsman,,,
19219,2,Sri Lanka,South Africa,,ODI,Nabi,Rashid,77,8,1,9,58,962.5,4,5.912401873,-0.17,Unknown,Bowler,2021-05-10,2021-05,2021
40428,2,South Africa,England,Auckland,Test,Russell,Malinga,141,85,17,2,80,165.88,-1,,,Not Out,,,,
24205,2,England,West Indies,Delhi,T20,Babar,Rashid,21,6,24,2,108,350,2,,,Unknown,Bowler,,,
61131,1,South Africa,Afghanistan,,Test,Williamson,Rashid,22,122,21,2,96,18.03,6,5.912401873,14.55,Not Out,All-Rounder,,,
